epoch,train_loss,train_accuracy,val_loss,val_accuracy,epoch_time_seconds
1,0.09400359299014867,0.9836679142565499,0.01527627924945028,0.9968253968253968,309.84996128082275
2,0.01498928888923989,0.9993194964273563,0.009674732538313413,0.9984126984126984,328.31803703308105
